MetricId,Entity,Status,Columns,Sample,Error
CompContEnerSICEP,Sistema,Success,"['Id', 'Values_code', 'Values_MarketType', 'Values_Hour01', 'Values_Hour02', 'Values_Hour03', 'Values_Hour04', 'Values_Hour05', 'Values_Hour06', 'Values_Hour07', 'Values_Hour08', 'Values_Hour09', 'Values_Hour10', 'Values_Hour11', 'Values_Hour12', 'Values_Hour13', 'Values_Hour14', 'Values_Hour15', 'Values_Hour16', 'Values_Hour17', 'Values_Hour18', 'Values_Hour19', 'Values_Hour20', 'Values_Hour21', 'Values_Hour22', 'Values_Hour23', 'Values_Hour24', 'Date']","[{'Id': 'Sistema', 'Values_code': 'Sistema', 'Values_MarketType': 'NO REGULADO', 'Values_Hour01': nan, 'Values_Hour02': nan, 'Values_Hour03': nan, 'Values_Hour04': nan, 'Values_Hour05': nan, 'Values_Hour06': nan, 'Values_Hour07': 1288.22, 'Values_Hour08': 2716.33, 'Values_Hour09': 3330.4, 'Values_Hour10': 3502.3, 'Values_Hour11': 3675.95, 'Values_Hour12': 3569.18, 'Values_Hour13': 3544.46, 'Values_Hour14': 3549.72, 'Values_Hour15': 3451.34, 'Values_Hour16': 3079.92, 'Values_Hour17': 1859.68, 'Values_Hour18': 193.8, 'Values_Hour19': nan, 'Values_Hour20': nan, 'Values_Hour21': nan, 'Values_Hour22': nan, 'Values_Hour23': nan, 'Values_Hour24': nan, 'Date': Timestamp('2024-01-01 00:00:00')}]",
VentContEnerSICEP,Agente,Success,"['Id', 'Values_code', 'Values_MarketType', 'Values_Hour01', 'Values_Hour02', 'Values_Hour03', 'Values_Hour04', 'Values_Hour05', 'Values_Hour06', 'Values_Hour07', 'Values_Hour08', 'Values_Hour09', 'Values_Hour10', 'Values_Hour11', 'Values_Hour12', 'Values_Hour13', 'Values_Hour14', 'Values_Hour15', 'Values_Hour16', 'Values_Hour17', 'Values_Hour18', 'Values_Hour19', 'Values_Hour20', 'Values_Hour21', 'Values_Hour22', 'Values_Hour23', 'Values_Hour24', 'Date']","[{'Id': 'Agente', 'Values_code': 'NMRG', 'Values_MarketType': 'NO REGULADO', 'Values_Hour01': nan, 'Values_Hour02': nan, 'Values_Hour03': nan, 'Values_Hour04': nan, 'Values_Hour05': nan, 'Values_Hour06': nan, 'Values_Hour07': 23.09, 'Values_Hour08': 1154.11, 'Values_Hour09': 1700.77, 'Values_Hour10': 1843.78, 'Values_Hour11': 2017.34, 'Values_Hour12': 1919.48, 'Values_Hour13': 1900.07, 'Values_Hour14': 1926.03, 'Values_Hour15': 1911.71, 'Values_Hour16': 1822.44, 'Values_Hour17': 1399.29, 'Values_Hour18': 193.8, 'Values_Hour19': nan, 'Values_Hour20': nan, 'Values_Hour21': nan, 'Values_Hour22': nan, 'Values_Hour23': nan, 'Values_Hour24': nan, 'Date': Timestamp('2024-01-01 00:00:00')}]",
VentContEnerSICEP,Sistema,Success,"['Id', 'Values_code', 'Values_MarketType', 'Values_Hour01', 'Values_Hour02', 'Values_Hour03', 'Values_Hour04', 'Values_Hour05', 'Values_Hour06', 'Values_Hour07', 'Values_Hour08', 'Values_Hour09', 'Values_Hour10', 'Values_Hour11', 'Values_Hour12', 'Values_Hour13', 'Values_Hour14', 'Values_Hour15', 'Values_Hour16', 'Values_Hour17', 'Values_Hour18', 'Values_Hour19', 'Values_Hour20', 'Values_Hour21', 'Values_Hour22', 'Values_Hour23', 'Values_Hour24', 'Date']","[{'Id': 'Sistema', 'Values_code': 'Sistema', 'Values_MarketType': 'NO REGULADO', 'Values_Hour01': nan, 'Values_Hour02': nan, 'Values_Hour03': nan, 'Values_Hour04': nan, 'Values_Hour05': nan, 'Values_Hour06': nan, 'Values_Hour07': 1288.22, 'Values_Hour08': 2716.33, 'Values_Hour09': 3330.4, 'Values_Hour10': 3502.3, 'Values_Hour11': 3675.95, 'Values_Hour12': 3569.18, 'Values_Hour13': 3544.46, 'Values_Hour14': 3549.72, 'Values_Hour15': 3451.34, 'Values_Hour16': 3079.92, 'Values_Hour17': 1859.68, 'Values_Hour18': 193.8, 'Values_Hour19': nan, 'Values_Hour20': nan, 'Values_Hour21': nan, 'Values_Hour22': nan, 'Values_Hour23': nan, 'Values_Hour24': nan, 'Date': Timestamp('2024-01-01 00:00:00')}]",
DemaRealReg,Agente,Success,"['Id', 'Values_code', 'Values_Hour01', 'Values_Hour02', 'Values_Hour03', 'Values_Hour04', 'Values_Hour05', 'Values_Hour06', 'Values_Hour07', 'Values_Hour08', 'Values_Hour09', 'Values_Hour10', 'Values_Hour11', 'Values_Hour12', 'Values_Hour13', 'Values_Hour14', 'Values_Hour15', 'Values_Hour16', 'Values_Hour17', 'Values_Hour18', 'Values_Hour19', 'Values_Hour20', 'Values_Hour21', 'Values_Hour22', 'Values_Hour23', 'Values_Hour24', 'Date']","[{'Id': 'Agente', 'Values_code': 'ASCC', 'Values_Hour01': 1372.39, 'Values_Hour02': 1335.35, 'Values_Hour03': 1310.96, 'Values_Hour04': 1330.23, 'Values_Hour05': 1339.92, 'Values_Hour06': 1364.21, 'Values_Hour07': 1374.13, 'Values_Hour08': 1456.67, 'Values_Hour09': 1532.11, 'Values_Hour10': 1609.81, 'Values_Hour11': 1745.92, 'Values_Hour12': 1887.19, 'Values_Hour13': 1892.83, 'Values_Hour14': 1819.38, 'Values_Hour15': 1791.81, 'Values_Hour16': 1829.53, 'Values_Hour17': 1790.42, 'Values_Hour18': 1798.61, 'Values_Hour19': 1904.25, 'Values_Hour20': 1953.96, 'Values_Hour21': 1900.07, 'Values_Hour22': 1811.07, 'Values_Hour23': 1660.43, 'Values_Hour24': 1478.47, 'Date': Timestamp('2024-01-01 00:00:00')}]",
DemaRealReg,Sistema,Success,"['Id', 'Values_code', 'Values_Hour01', 'Values_Hour02', 'Values_Hour03', 'Values_Hour04', 'Values_Hour05', 'Values_Hour06', 'Values_Hour07', 'Values_Hour08', 'Values_Hour09', 'Values_Hour10', 'Values_Hour11', 'Values_Hour12', 'Values_Hour13', 'Values_Hour14', 'Values_Hour15', 'Values_Hour16', 'Values_Hour17', 'Values_Hour18', 'Values_Hour19', 'Values_Hour20', 'Values_Hour21', 'Values_Hour22', 'Values_Hour23', 'Values_Hour24', 'Date']","[{'Id': 'Sistema', 'Values_code': 'Sistema', 'Values_Hour01': 5239769.33, 'Values_Hour02': 5150622.56, 'Values_Hour03': 5037715.04, 'Values_Hour04': 4908456.09, 'Values_Hour05': 4788422.42, 'Values_Hour06': 4687468.93, 'Values_Hour07': 4514690.56, 'Values_Hour08': 4534331.13, 'Values_Hour09': 4719587.58, 'Values_Hour10': 4936686.9, 'Values_Hour11': 5155803.75, 'Values_Hour12': 5344570.06, 'Values_Hour13': 5506389.16, 'Values_Hour14': 5534007.92, 'Values_Hour15': 5489154.07, 'Values_Hour16': 5425776.34, 'Values_Hour17': 5357583.3, 'Values_Hour18': 5396862.24, 'Values_Hour19': 5929819.89, 'Values_Hour20': 6154722.06, 'Values_Hour21': 6092406.72, 'Values_Hour22': 5930112.85, 'Values_Hour23': 5660919.95, 'Values_Hour24': 5341622.43, 'Date': Timestamp('2024-01-01 00:00:00')}]",
DemaRealNoReg,Agente,Success,"['Id', 'Values_code', 'Values_Hour01', 'Values_Hour02', 'Values_Hour03', 'Values_Hour04', 'Values_Hour05', 'Values_Hour06', 'Values_Hour07', 'Values_Hour08', 'Values_Hour09', 'Values_Hour10', 'Values_Hour11', 'Values_Hour12', 'Values_Hour13', 'Values_Hour14', 'Values_Hour15', 'Values_Hour16', 'Values_Hour17', 'Values_Hour18', 'Values_Hour19', 'Values_Hour20', 'Values_Hour21', 'Values_Hour22', 'Values_Hour23', 'Values_Hour24', 'Date']","[{'Id': 'Agente', 'Values_code': 'ASCC', 'Values_Hour01': 471.55, 'Values_Hour02': 463.58, 'Values_Hour03': 450.6, 'Values_Hour04': 445.14, 'Values_Hour05': 445.36, 'Values_Hour06': 457.66, 'Values_Hour07': 377.08, 'Values_Hour08': 408.92, 'Values_Hour09': 426.32, 'Values_Hour10': 429.71, 'Values_Hour11': 441.65, 'Values_Hour12': 477.41, 'Values_Hour13': 433.47, 'Values_Hour14': 448.68, 'Values_Hour15': 460.18, 'Values_Hour16': 429.28, 'Values_Hour17': 428.56, 'Values_Hour18': 397.26, 'Values_Hour19': 551.71, 'Values_Hour20': 523.93, 'Values_Hour21': 505.02, 'Values_Hour22': 514.59, 'Values_Hour23': 500.48, 'Values_Hour24': 503.65, 'Date': Timestamp('2024-01-01 00:00:00')}]",
DemaRealNoReg,Sistema,Success,"['Id', 'Values_code', 'Values_Hour01', 'Values_Hour02', 'Values_Hour03', 'Values_Hour04', 'Values_Hour05', 'Values_Hour06', 'Values_Hour07', 'Values_Hour08', 'Values_Hour09', 'Values_Hour10', 'Values_Hour11', 'Values_Hour12', 'Values_Hour13', 'Values_Hour14', 'Values_Hour15', 'Values_Hour16', 'Values_Hour17', 'Values_Hour18', 'Values_Hour19', 'Values_Hour20', 'Values_Hour21', 'Values_Hour22', 'Values_Hour23', 'Values_Hour24', 'Date']","[{'Id': 'Sistema', 'Values_code': 'Sistema', 'Values_Hour01': 1940525.99, 'Values_Hour02': 1897198.68, 'Values_Hour03': 1917823.22, 'Values_Hour04': 1904505.57, 'Values_Hour05': 1907220.79, 'Values_Hour06': 1918692.21, 'Values_Hour07': 1709370.9, 'Values_Hour08': 1718299.69, 'Values_Hour09': 1732512.27, 'Values_Hour10': 1690423.75, 'Values_Hour11': 1660988.28, 'Values_Hour12': 1775451.51, 'Values_Hour13': 1766815.46, 'Values_Hour14': 1795798.67, 'Values_Hour15': 1788016.21, 'Values_Hour16': 1868387.22, 'Values_Hour17': 1917895.06, 'Values_Hour18': 1942850.81, 'Values_Hour19': 2134130.1, 'Values_Hour20': 2137145.4, 'Values_Hour21': 2131850.14, 'Values_Hour22': 2132229.13, 'Values_Hour23': 2128472.16, 'Values_Hour24': 2132319.99, 'Date': Timestamp('2024-01-01 00:00:00')}]",
PerdidasEnerReg,Agente,Success,"['Id', 'Values_code', 'Values_Hour01', 'Values_Hour02', 'Values_Hour03', 'Values_Hour04', 'Values_Hour05', 'Values_Hour06', 'Values_Hour07', 'Values_Hour08', 'Values_Hour09', 'Values_Hour10', 'Values_Hour11', 'Values_Hour12', 'Values_Hour13', 'Values_Hour14', 'Values_Hour15', 'Values_Hour16', 'Values_Hour17', 'Values_Hour18', 'Values_Hour19', 'Values_Hour20', 'Values_Hour21', 'Values_Hour22', 'Values_Hour23', 'Values_Hour24', 'Date']","[{'Id': 'Agente', 'Values_code': 'ASCC', 'Values_Hour01': 20.5, 'Values_Hour02': 20.46, 'Values_Hour03': 20.5, 'Values_Hour04': 21.49, 'Values_Hour05': 23.16, 'Values_Hour06': 24.47, 'Values_Hour07': 23.03, 'Values_Hour08': 22.21, 'Values_Hour09': 21.0, 'Values_Hour10': 21.07, 'Values_Hour11': 22.12, 'Values_Hour12': 22.62, 'Values_Hour13': 20.82, 'Values_Hour14': 20.56, 'Values_Hour15': 20.5, 'Values_Hour16': 22.33, 'Values_Hour17': 22.92, 'Values_Hour18': 23.49, 'Values_Hour19': 25.57, 'Values_Hour20': 26.21, 'Values_Hour21': 27.51, 'Values_Hour22': 27.73, 'Values_Hour23': 27.07, 'Values_Hour24': 26.84, 'Date': Timestamp('2024-01-01 00:00:00')}]",
PerdidasEnerReg,Sistema,Success,"['Id', 'Values_code', 'Values_Hour01', 'Values_Hour02', 'Values_Hour03', 'Values_Hour04', 'Values_Hour05', 'Values_Hour06', 'Values_Hour07', 'Values_Hour08', 'Values_Hour09', 'Values_Hour10', 'Values_Hour11', 'Values_Hour12', 'Values_Hour13', 'Values_Hour14', 'Values_Hour15', 'Values_Hour16', 'Values_Hour17', 'Values_Hour18', 'Values_Hour19', 'Values_Hour20', 'Values_Hour21', 'Values_Hour22', 'Values_Hour23', 'Values_Hour24', 'Date']","[{'Id': 'Sistema', 'Values_code': 'Sistema', 'Values_Hour01': 78273.69, 'Values_Hour02': 79043.05, 'Values_Hour03': 78753.4, 'Values_Hour04': 79338.84, 'Values_Hour05': 82821.63, 'Values_Hour06': 84165.14, 'Values_Hour07': 75610.85, 'Values_Hour08': 69054.96, 'Values_Hour09': 64540.81, 'Values_Hour10': 64438.89, 'Values_Hour11': 65164.16, 'Values_Hour12': 64155.1, 'Values_Hour13': 60640.42, 'Values_Hour14': 62675.34, 'Values_Hour15': 62720.9, 'Values_Hour16': 66256.65, 'Values_Hour17': 68508.44, 'Values_Hour18': 70281.74, 'Values_Hour19': 79533.41, 'Values_Hour20': 82446.83, 'Values_Hour21': 88046.55, 'Values_Hour22': 90574.35, 'Values_Hour23': 92263.07, 'Values_Hour24': 96865.39, 'Date': Timestamp('2024-01-01 00:00:00')}]",
PerdidasEnerNoReg,Agente,Success,"['Id', 'Values_code', 'Values_Hour01', 'Values_Hour02', 'Values_Hour03', 'Values_Hour04', 'Values_Hour05', 'Values_Hour06', 'Values_Hour07', 'Values_Hour08', 'Values_Hour09', 'Values_Hour10', 'Values_Hour11', 'Values_Hour12', 'Values_Hour13', 'Values_Hour14', 'Values_Hour15', 'Values_Hour16', 'Values_Hour17', 'Values_Hour18', 'Values_Hour19', 'Values_Hour20', 'Values_Hour21', 'Values_Hour22', 'Values_Hour23', 'Values_Hour24', 'Date']","[{'Id': 'Agente', 'Values_code': 'ASCC', 'Values_Hour01': 7.05, 'Values_Hour02': 7.12, 'Values_Hour03': 7.05, 'Values_Hour04': 7.2, 'Values_Hour05': 7.71, 'Values_Hour06': 8.22, 'Values_Hour07': 6.32, 'Values_Hour08': 6.23, 'Values_Hour09': 5.83, 'Values_Hour10': 5.6, 'Values_Hour11': 5.58, 'Values_Hour12': 5.73, 'Values_Hour13': 4.77, 'Values_Hour14': 5.08, 'Values_Hour15': 5.26, 'Values_Hour16': 5.25, 'Values_Hour17': 5.47, 'Values_Hour18': 5.17, 'Values_Hour19': 7.39, 'Values_Hour20': 7.01, 'Values_Hour21': 7.29, 'Values_Hour22': 7.87, 'Values_Hour23': 8.14, 'Values_Hour24': 9.12, 'Date': Timestamp('2024-01-01 00:00:00')}]",
PerdidasEnerNoReg,Sistema,Success,"['Id', 'Values_code', 'Values_Hour01', 'Values_Hour02', 'Values_Hour03', 'Values_Hour04', 'Values_Hour05', 'Values_Hour06', 'Values_Hour07', 'Values_Hour08', 'Values_Hour09', 'Values_Hour10', 'Values_Hour11', 'Values_Hour12', 'Values_Hour13', 'Values_Hour14', 'Values_Hour15', 'Values_Hour16', 'Values_Hour17', 'Values_Hour18', 'Values_Hour19', 'Values_Hour20', 'Values_Hour21', 'Values_Hour22', 'Values_Hour23', 'Values_Hour24', 'Date']","[{'Id': 'Sistema', 'Values_code': 'Sistema', 'Values_Hour01': 28990.69, 'Values_Hour02': 29117.34, 'Values_Hour03': 29982.58, 'Values_Hour04': 30785.82, 'Values_Hour05': 32989.26, 'Values_Hour06': 34452.31, 'Values_Hour07': 28630.38, 'Values_Hour08': 26170.89, 'Values_Hour09': 23694.08, 'Values_Hour10': 22067.01, 'Values_Hour11': 20994.82, 'Values_Hour12': 21314.1, 'Values_Hour13': 19459.14, 'Values_Hour14': 20340.21, 'Values_Hour15': 20432.79, 'Values_Hour16': 22817.37, 'Values_Hour17': 24526.31, 'Values_Hour18': 25302.64, 'Values_Hour19': 28625.36, 'Values_Hour20': 28630.59, 'Values_Hour21': 30811.19, 'Values_Hour22': 32568.18, 'Values_Hour23': 34691.64, 'Values_Hour24': 38668.89, 'Date': Timestamp('2024-01-01 00:00:00')}]",
PerdidasEner,Agente,Success,"['Id', 'Values_code', 'Values_Hour01', 'Values_Hour02', 'Values_Hour03', 'Values_Hour04', 'Values_Hour05', 'Values_Hour06', 'Values_Hour07', 'Values_Hour08', 'Values_Hour09', 'Values_Hour10', 'Values_Hour11', 'Values_Hour12', 'Values_Hour13', 'Values_Hour14', 'Values_Hour15', 'Values_Hour16', 'Values_Hour17', 'Values_Hour18', 'Values_Hour19', 'Values_Hour20', 'Values_Hour21', 'Values_Hour22', 'Values_Hour23', 'Values_Hour24', 'Date']","[{'Id': 'Agente', 'Values_code': 'ASCC', 'Values_Hour01': 27.55, 'Values_Hour02': 27.58, 'Values_Hour03': 27.55, 'Values_Hour04': 28.69, 'Values_Hour05': 30.87, 'Values_Hour06': 32.69, 'Values_Hour07': 29.35, 'Values_Hour08': 28.44, 'Values_Hour09': 26.83, 'Values_Hour10': 26.67, 'Values_Hour11': 27.7, 'Values_Hour12': 28.35, 'Values_Hour13': 25.59, 'Values_Hour14': 25.64, 'Values_Hour15': 25.76, 'Values_Hour16': 27.58, 'Values_Hour17': 28.39, 'Values_Hour18': 28.66, 'Values_Hour19': 32.96, 'Values_Hour20': 33.22, 'Values_Hour21': 34.8, 'Values_Hour22': 35.6, 'Values_Hour23': 35.21, 'Values_Hour24': 35.96, 'Date': Timestamp('2024-01-01 00:00:00')}]",
DesvGenVariableDesp,Recurso,Success,"['Id', 'Values_code', 'Values_Hour01', 'Values_Hour02', 'Values_Hour03', 'Values_Hour04', 'Values_Hour05', 'Values_Hour06', 'Values_Hour07', 'Values_Hour08', 'Values_Hour09', 'Values_Hour10', 'Values_Hour11', 'Values_Hour12', 'Values_Hour13', 'Values_Hour14', 'Values_Hour15', 'Values_Hour16', 'Values_Hour17', 'Values_Hour18', 'Values_Hour19', 'Values_Hour20', 'Values_Hour21', 'Values_Hour22', 'Values_Hour23', 'Values_Hour24', 'Date']","[{'Id': 'Recurso', 'Values_code': 'CLL1', 'Values_Hour01': 1355.45, 'Values_Hour02': 452.82, 'Values_Hour03': 138.11, 'Values_Hour04': 839.79, 'Values_Hour05': 533.66, 'Values_Hour06': 1494.48, 'Values_Hour07': 472.81, 'Values_Hour08': 1266.52, 'Values_Hour09': 478.18, 'Values_Hour10': 1470.4, 'Values_Hour11': 813.22, 'Values_Hour12': 666.08, 'Values_Hour13': 725.0, 'Values_Hour14': 702.98, 'Values_Hour15': 568.13, 'Values_Hour16': 185.1, 'Values_Hour17': 680.13, 'Values_Hour18': 1138.87, 'Values_Hour19': 2568.17, 'Values_Hour20': 4295.27, 'Values_Hour21': 2959.51, 'Values_Hour22': 4305.04, 'Values_Hour23': 2592.74, 'Values_Hour24': 1932.32, 'Date': Timestamp('2024-01-01 00:00:00')}]",
DesvGenVariableRedesp,Recurso,Success,"['Id', 'Values_code', 'Values_Hour01', 'Values_Hour02', 'Values_Hour03', 'Values_Hour04', 'Values_Hour05', 'Values_Hour06', 'Values_Hour07', 'Values_Hour08', 'Values_Hour09', 'Values_Hour10', 'Values_Hour11', 'Values_Hour12', 'Values_Hour13', 'Values_Hour14', 'Values_Hour15', 'Values_Hour16', 'Values_Hour17', 'Values_Hour18', 'Values_Hour19', 'Values_Hour20', 'Values_Hour21', 'Values_Hour22', 'Values_Hour23', 'Values_Hour24', 'Date']","[{'Id': 'Recurso', 'Values_code': 'CLL1', 'Values_Hour01': 1355.45, 'Values_Hour02': 452.82, 'Values_Hour03': 138.11, 'Values_Hour04': 839.79, 'Values_Hour05': 533.66, 'Values_Hour06': 1494.48, 'Values_Hour07': 472.81, 'Values_Hour08': 1266.52, 'Values_Hour09': 478.18, 'Values_Hour10': 1470.4, 'Values_Hour11': 813.22, 'Values_Hour12': 666.08, 'Values_Hour13': 725.0, 'Values_Hour14': 702.98, 'Values_Hour15': 568.13, 'Values_Hour16': 185.1, 'Values_Hour17': 680.13, 'Values_Hour18': 1138.87, 'Values_Hour19': 2568.17, 'Values_Hour20': 4295.27, 'Values_Hour21': 2959.51, 'Values_Hour22': 4305.04, 'Values_Hour23': 2592.74, 'Values_Hour24': 1932.32, 'Date': Timestamp('2024-01-01 00:00:00')}]",
DeltaInt,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 0.14719, 'Date': Timestamp('2024-01-02 00:00:00')}]",
DeltaNal,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 2.91, 'Date': Timestamp('2024-01-01 00:00:00')}]",
ENFICC,Recurso,Success,"['Id', 'Code', 'Value', 'Date']","[{'Id': 'Recurso', 'Code': '2QBW', 'Value': 0.0, 'Date': Timestamp('2024-01-01 00:00:00')}]",
ENFICC,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 242181278.28, 'Date': Timestamp('2024-01-01 00:00:00')}]",
CompNetArranPara,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 65105236.74412, 'Date': Timestamp('2024-01-02 00:00:00')}]",
AporEner,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 113953000.0, 'Date': Timestamp('2024-01-01 00:00:00')}]",
PrecPromCont,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 288.68981, 'Date': Timestamp('2024-01-01 00:00:00')}]",
RemuRealIndiv,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 12584379989.00177, 'Date': Timestamp('2024-01-01 00:00:00')}]",
VoluUtilDiarEner,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 12161276400.0, 'Date': Timestamp('2024-01-01 00:00:00')}]",
PrecEscaAct,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 1045.08036, 'Date': Timestamp('2024-01-01 00:00:00')}]",
PrecEsca,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 739.86852, 'Date': Timestamp('2024-01-01 00:00:00')}]",
PrecEscaMarg,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 1045.08036, 'Date': Timestamp('2024-01-01 00:00:00')}]",
CapEfecNeta,Recurso,Success,"['Id', 'Code', 'Value', 'Date']","[{'Id': 'Recurso', 'Code': '2QBW', 'Value': 19900.0, 'Date': Timestamp('2024-01-01 00:00:00')}]",
DemaSIN,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 176268815.03, 'Date': Timestamp('2024-01-01 00:00:00')}]",
AporEnerMediHist,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 140710000.0, 'Date': Timestamp('2024-01-01 00:00:00')}]",
CapaUtilDiarEner,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 17358910837.0, 'Date': Timestamp('2024-01-01 00:00:00')}]",
FAZNI,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 493852259.93, 'Date': Timestamp('2024-01-01 00:00:00')}]",
ObligEnerFirme,Recurso,Success,"['Id', 'Code', 'Value', 'Date']","[{'Id': 'Recurso', 'Code': '2QBW', 'Value': 273422.55, 'Date': Timestamp('2024-01-01 00:00:00')}]",
DemaNoAtenProg,Area,Success,"['Id', 'Name', 'Value', 'Date']","[{'Id': 'Area', 'Name': 'AREA ORIENTAL', 'Value': 26000, 'Date': Timestamp('2024-01-02 00:00:00')}]",
DemaNoAtenNoProg,Area,Success,"['Id', 'Name', 'Value', 'Date']","[{'Id': 'Area', 'Name': 'AREA CARIBE', 'Value': 21980, 'Date': Timestamp('2024-01-02 00:00:00')}]",
DemaNoAtenProg,Subarea,Success,"['Id', 'Name', 'Value', 'Date']","[{'Id': 'Subarea', 'Name': 'SUBAREA BOGOTA', 'Value': 26000, 'Date': Timestamp('2024-01-02 00:00:00')}]",
DemaNoAtenNoProg,Subarea,Success,"['Id', 'Name', 'Value', 'Date']","[{'Id': 'Subarea', 'Name': 'SUBAREA ATLANTICO', 'Value': 21980, 'Date': Timestamp('2024-01-02 00:00:00')}]",
VoluUtilDiarEner,Embalse,Success,"['Id', 'Name', 'Value', 'Date']","[{'Id': 'Embalse', 'Name': 'AGREGADO BOGOTA', 'Value': 2533878200.0, 'Date': Timestamp('2024-01-01 00:00:00')}]",
CapaUtilDiarEner,Embalse,Success,"['Id', 'Name', 'Value', 'Date']","[{'Id': 'Embalse', 'Name': 'AGREGADO BOGOTA', 'Value': 3991980321.0, 'Date': Timestamp('2024-01-01 00:00:00')}]",
AporEner,Rio,Success,"['Id', 'Name', 'Value', 'Date']","[{'Id': 'Rio', 'Name': 'A. SAN LORENZO', 'Value': 3843500.0, 'Date': Timestamp('2024-01-01 00:00:00')}]",
AporEnerMediHist,Rio,Success,"['Id', 'Name', 'Value', 'Date']","[{'Id': 'Rio', 'Name': 'A. SAN LORENZO', 'Value': 5460000.0, 'Date': Timestamp('2024-01-01 00:00:00')}]",
DDVContratada,Recurso,Success,"['Id', 'Code', 'Value', 'Date']","[{'Id': 'Recurso', 'Code': '0', 'Value': 0.0, 'Date': Timestamp('2024-01-01 00:00:00')}]",
DemaMaxPot,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 8603822.0, 'Date': Timestamp('2024-01-01 00:00:00')}]",
ComContRespEner,Recurso,Success,"['Id', 'Code', 'Value', 'Date']","[{'Id': 'Recurso', 'Code': 'CLL1', 'Value': 100000.0, 'Date': Timestamp('2024-01-01 00:00:00')}]",
PrecCargConf,Recurso,Success,"['Id', 'Code', 'Value', 'Date']","[{'Id': 'Recurso', 'Code': '3ENA', 'Value': 69.8379, 'Date': Timestamp('2024-01-01 00:00:00')}]",
VentContRespEner,Recurso,Success,"['Id', 'Code', 'Value', 'Date']","[{'Id': 'Recurso', 'Code': 'CHBG', 'Value': 232000.0, 'Date': Timestamp('2024-01-01 00:00:00')}]",
ComContRespEner,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 3736176.0, 'Date': Timestamp('2024-01-01 00:00:00')}]",
VentContRespEner,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 3736176.0, 'Date': Timestamp('2024-01-01 00:00:00')}]",
VoluUtilDiarMasa,Embalse,Success,"['Id', 'Name', 'Value', 'Date']","[{'Id': 'Embalse', 'Name': 'AGREGADO BOGOTA', 'Value': 569040000.0, 'Date': Timestamp('2024-01-01 00:00:00')}]",
VertMasa,Embalse,No data,[],,
AporCaudal,Rio,Success,"['Id', 'Name', 'Value', 'Date']","[{'Id': 'Rio', 'Name': 'A. SAN LORENZO', 'Value': 16.9, 'Date': Timestamp('2024-01-01 00:00:00')}]",
AporCaudalMediHist,Rio,Success,"['Id', 'Name', 'Value', 'Date']","[{'Id': 'Rio', 'Name': 'A. SAN LORENZO', 'Value': 24.0, 'Date': Timestamp('2024-01-01 00:00:00')}]",
DescMasa,Embalse,Success,"['Id', 'Name', 'Value', 'Date']","[{'Id': 'Embalse', 'Name': 'AGREGADO BOGOTA', 'Value': 101980.0, 'Date': Timestamp('2024-01-01 00:00:00')}]",
VertEner,Embalse,No data,[],,
VertEner,Sistema,No data,[],,
CapaUtilDiarMasa,Embalse,Success,"['Id', 'Name', 'Value', 'Date']","[{'Id': 'Embalse', 'Name': 'AGREGADO BOGOTA', 'Value': 896490000.0, 'Date': Timestamp('2024-01-01 00:00:00')}]",
CapaUtilDiarMasa,Sistema,No data,[],,
VolTurbMasa,Embalse,Success,"['Id', 'Name', 'Value', 'Date']","[{'Id': 'Embalse', 'Name': 'AGREGADO BOGOTA', 'Value': 1022720.0, 'Date': Timestamp('2024-01-01 00:00:00')}]",
VolTurbMasa,Sistema,Success,"['Id', 'Value', 'Date']","[{'Id': 'Sistema', 'Value': 210696078.0, 'Date': Timestamp('2024-01-01 00:00:00')}]",
PrecOferIdeal,Recurso,Success,"['Id', 'Code', 'Value', 'Date']","[{'Id': 'Recurso', 'Code': '2QEK', 'Value': 92.9426, 'Date': Timestamp('2024-01-01 00:00:00')}]",
